vg_object_id	vg_image_id	vg_obj_name	vg_domain	topname	responses	domain	N	total_responses	perc_top	H	list	familiarity	vg_synset	link_mn	mn_bbox_xywh
1912322	2371809	pig	animals_plants	['鼠']	{'龙猫': 1, '豚鼠': 5, '狗': 2, '宠物鼠': 1, '动物': 3, '仓鼠': 2, '鼠': 6}	animals_plants	7	20	0.3	2.528212945841001	list2	2.4727799999999998	ungulate.n.01	http://manynames.upf.edu/2371809_1912322_guinea pig.png	[253, 95, 176, 194]
1916426	2370747	hat	clothing	['伞']	{'雨伞': 3, '脸': 2, '帽了': 1, '伞': 4, '人脸': 1, '男孩': 3, '头': 1, '帽子': 1, '人': 2, '男生': 2}	buildings	10	20	0.2	3.1464393446710157	list5	3.0959950000000003	headdress.n.01	http://manynames.upf.edu/2370747_1916426_umbrella.png	[1, 53, 357, 218]
1918069	2348444	car	vehicles	['车']	{'轿车': 6, '古董车': 1, '车': 10, '老爷车': 1, '桥车': 1}	vehicles	5	19	0.5263157894736842	1.6832403580119772	list7	3.513787719298245	car.n.01	http://manynames.upf.edu/2348444_1918069_car.png	[12, 85, 482, 229]
1922133	2378570	grill	buildings	['烧烤']	{'烧烤': 5, '烤架': 2, '食物': 4, '烤炉': 2, '少考': 1, '烤肉': 1, '烤肉架': 1, '炙烤': 1, '早餐': 1}	buildings	9	18	0.2777777777777778	2.858278308418045	list6	2.681716666666667	restaurant.n.01	http://manynames.upf.edu/2378570_1922133_grill.png	[7, 130, 461, 281]
1922524	2361866	boat	vehicles	['船']	{'船': 15, '皮划艇': 1, '独木舟': 1, '运动员': 1, '划艇': 1}	vehicles	5	19	0.7894736842105263	1.1635402011210705	list6	3.224994736842105	boat.n.01	http://manynames.upf.edu/2361866_1922524_boat.png	[34, 76, 375, 91]
1923639	2359428	castle	buildings	['城堡', '建筑']	{'砖头': 1, '遗迹': 1, '建筑物': 2, '城堡': 7, '建筑': 7, '废墟': 2, '房子': 1, '残骸': 1, '奶牛': 1}	buildings	9	23	0.30434782608695654	2.6408241774132537	list3	2.7045565217391303	house.n.01	http://manynames.upf.edu/2359428_1923639_castle.png	[120, 53, 358, 188]
1926380	2370853	girl	people	['女人']	{'人': 5, '女': 2, '女人': 8, '女孩': 4, '女性': 3, '女士': 1}	people	6	23	0.34782608695652173	2.33379987011787	list3	4.261517391304348	woman.n.01	http://manynames.upf.edu/2370853_1926380_woman.png	[21, 56, 146, 442]
1926940	2346270	bun	food	['鸡排']	{'炸鸡': 2, '鸡块': 1, '鸡排': 6, '肉': 3, '肉饼': 2, '面包': 1, '鸡扒': 2, '食物': 1, '猪排': 1}	food	9	19	0.3157894736842105	2.865576855207249	list7	2.6661631578947365	baked_goods.n.01	http://manynames.upf.edu/2346270_1926940_food.png	[254, 136, 244, 267]
1928632	2365523	girl	people	['运动员']	{'女人': 4, '网球手': 3, '人': 3, '网球运动员': 1, '运动员': 5, '短裤': 1, '女士': 1, '女孩': 1}	people	8	19	0.2631578947368421	2.715326698771809	list6	3.823733333333333	woman.n.01	http://manynames.upf.edu/2365523_1928632_woman.png	[87, 45, 185, 416]
1932999	2394813	skier	people	['运动员']	{'运动员': 10, '人': 5, '滑雪服': 1, '滑雪运动员': 2, '雪': 1, '男人': 4}	people	6	23	0.43478260869565216	2.1396958072174286	list3	3.7129934782608696	athlete.n.01	http://manynames.upf.edu/2394813_1932999_skier.png	[74, 55, 350, 268]
1940649	2371519	sheep	animals_plants	['羊']	{'绵羊': 4, '羊': 18}	animals_plants	2	22	0.8181818181818182	0.6840384356390417	list1	2.682436363636364	ungulate.n.01	http://manynames.upf.edu/2371519_1940649_sheep.png	[28, 132, 248, 159]
1944851	2365220	aircraft	vehicles	['飞机']	{'飞机': 20, '军机': 1, '运输机': 1}	vehicles	3	22	0.9090909090909091	0.5304060778306042	list1	3.4739681818181816	aircraft.n.01	http://manynames.upf.edu/2365220_1944851_airplane.png	[21, 99, 449, 198]
1945862	2376864	skier	people	['人']	{'男人': 5, '运动员': 2, '滑雪': 1, '人': 7, '滑雪衣': 1, '滑雪者': 2, '滑雪服': 1, '滑雪人': 1, '溜冰': 1, '夹克': 1}	people	10	22	0.3181818181818182	2.856653212780932	list2	3.945435606060607	athlete.n.01	http://manynames.upf.edu/2376864_1945862_skier.png	[129, 42, 211, 253]
1947493	2364872	bread	food	['汉堡']	{'汉堡': 9, '鸡汉堡': 1, '面包': 2, '炸鸡三文治': 1, '面包片': 1, '三明治': 4, '食物': 1, '炸鸡': 1, '汉堡包': 1, '地铁': 1}	food	10	22	0.4090909090909091	2.708098663501806	list1	2.7902636363636364	baked_goods.n.01	http://manynames.upf.edu/2364872_1947493_bun.png	[21, 0, 306, 210]
1957885	2346410	dog	animals_plants	['狗']	{'玩具': 5, '狗': 12, '毛': 1, '公仔': 1, '雕像': 1, '摆件': 1, '玩具狗': 1, '雕塑': 1}	animals_plants	8	23	0.5217391304347826	2.148379761140027	list3	3.553379130434783	dog.n.01	http://manynames.upf.edu/2346410_1957885_dog.png	[84, 62, 199, 405]
1959229	2373401	cupcake	food	['蛋糕']	{'蛋糕': 7, '奶油': 4, '糖霜': 1, '糕点': 1, '冰淇淋': 1, '杯子蛋糕': 2, '刨冰': 1, '甜品': 1, '奶油蛋糕': 1}	food	9	19	0.3684210526315789	2.687323068474995	list6	2.630473684210526	baked_goods.n.01	http://manynames.upf.edu/2373401_1959229_cupcake.png	[232, 128, 237, 187]
1960274	2352246	sheep	animals_plants	['羊']	{'羊': 17, '绵羊': 4}	animals_plants	2	21	0.8095238095238095	0.7024665512903904	list4	2.6747809523809525	ungulate.n.01	http://manynames.upf.edu/2352246_1960274_sheep.png	[100, 54, 343, 165]
1962560	2354418	man	people	['男人']	{'男人': 10, '滑雪者': 2, '滑雪': 1, '人': 5, '男生': 1}	people	5	19	0.5263157894736842	1.7832474385325103	list6	4.211528947368421	man.n.01	http://manynames.upf.edu/2354418_1962560_skier.png	[34, 191, 323, 308]
1964080	2363399	bread	food	['面包']	{'面包': 18, '三文治': 1}	food	2	19	0.9473684210526315	0.2974722489192897	list7	2.933263157894737	baked_goods.n.01	http://manynames.upf.edu/2363399_1964080_bread.png	[71, 70, 408, 110]
1967198	2354018	tent	buildings	['帐篷']	{'帐逢': 1, '帐篷': 15, '摩托车': 1, '棚子': 1, '车': 1, '棚': 1, '机械': 1, '船': 1}	buildings	8	22	0.6818181818181818	1.795642576176944	list2	2.6753233766233766	shelter.n.01	http://manynames.upf.edu/2354018_1967198_tent.png	[148, 1, 352, 244]
1969050	2355488	woman	people	['水']	{'水': 6, '小溪': 1, '熊': 5, '狗熊': 1, '河': 4, '河流': 1, '水面': 2, '河水': 2}	home	8	22	0.2727272727272727	2.6812763696025814	list2	2.9892954545454544	woman.n.01	http://manynames.upf.edu/2355488_1969050_water.png	[0, 254, 499, 79]
1969585	2345839	lady	people	['女人']	{'女人': 13, '妙龄少女': 1, '女孩': 5, '摩托车': 1, '图片': 1}	people	5	21	0.6190476190476191	1.5487290032420458	list1	3.973452380952381	woman.n.01	http://manynames.upf.edu/2345839_1969585_woman.png	[0, 47, 305, 453]
1970338	2361004	man	people	['运动员']	{'男孩': 1, '运动员': 6, '足球运动员': 2, '青年': 1, '足球': 2, '球员': 2, '人': 2, '男人': 1, '足球员': 2}	people	9	19	0.3157894736842105	2.9053077763737467	list7	3.294029323308271	man.n.01	http://manynames.upf.edu/2361004_1970338_soccer player.png	[142, 34, 158, 219]
1974167	2358978	bread	food	['面包']	{'面包': 15, '食物': 2, '面包胚': 1, '生菜': 1}	food	4	19	0.7894736842105263	1.0582770432263342	list5	3.023617543859649	baked_goods.n.01	http://manynames.upf.edu/2358978_1974167_bun.png	[81, 0, 365, 111]
1975954	2371344	aircraft	vehicles	['飞机']	{'飞机': 20, '客机': 1}	vehicles	2	21	0.9523809523809523	0.2761954276479391	list4	3.606585714285714	aircraft.n.01	http://manynames.upf.edu/2371344_1975954_airplane.png	[20, 20, 450, 107]
1985768	2349815	airplane	vehicles	['飞机']	{'飞机': 20}	vehicles	1	20	1.0	0.0	list5	3.7007	aircraft.n.01	http://manynames.upf.edu/2349815_1985768_airplane.png	[61, 62, 388, 187]
1989523	2371343	pitcher	people	['运动员']	{'棒球运动员': 2, '人': 3, '运动员': 7, '男人': 4, '棒球员': 1, '球员': 2, '投手': 2, '投球手': 1}	people	8	22	0.3181818181818182	2.713687438793357	list3	3.449431818181818	athlete.n.01	http://manynames.upf.edu/2371343_1989523_pitcher.png	[187, 12, 261, 319]
2003458	2337655	kid	people	['人', '男人']	{'人': 7, '男孩': 6, '男人': 7, '男性': 2, '冲浪者': 1}	people	5	23	0.30434782608695654	2.053442655485996	list3	4.237735869565218	child.n.01	http://manynames.upf.edu/2337655_2003458_surfer.png	[232, 47, 184, 328]
2009414	2373999	zebra	animals_plants	['微波炉']	{'微波炉': 14, '保险柜': 1, '收音机': 2, '电器': 1, '微波': 1}	home	5	19	0.7368421052631579	1.3372449392958774	list7	2.2609473684210526	ungulate.n.01	http://manynames.upf.edu/2373999_2009414_microwave.png	[34, 125, 372, 170]
2009709	2349079	jacket	clothing	['西装']	{'西装': 8, '公文包': 1, '手提箱': 1, '衣服': 2, '箱子': 1, '西服': 2, '西装制服': 1, '夹克': 1, '外套': 1}	clothing	9	18	0.4444444444444444	2.614369445886757	list7	2.798307638888889	overgarment.n.01	http://manynames.upf.edu/2349079_2009709_suit.png	[100, 82, 266, 244]
2011957	2349239	tent	buildings	['滑板']	{'滑板': 6, '滑雪板': 4, '帐篷': 4, '滑雪板老兄的脚': 1, '雪撬棒': 1, '篷子': 1, '腿': 1, '脚': 1}	buildings	8	19	0.3157894736842105	2.589518302689536	list6	2.432761052631579	shelter.n.01	http://manynames.upf.edu/2349239_2011957_tent.png	[15, 206, 281, 211]
2014066	2369734	kid	people	['人', '小孩']	{'运动员': 2, '棒球手': 1, '男孩': 1, '男人': 1, '棒球小子': 1, '球员': 1, '人': 3, '小孩': 3, '棒球选手': 1, '棒球员': 1, '孩子': 2, '棒球': 1, '男生': 1}	people	13	19	0.15789473684210525	3.5368867237421684	list6	3.822042690058479	child.n.01	http://manynames.upf.edu/2369734_2014066_boy.png	[52, 55, 246, 440]
2015748	2362403	child	people	['小孩']	{'女孩': 7, '婴儿': 4, '小孩': 8, '小宝宝': 1, '男孩': 1, '哭泣的婴儿': 1}	people	6	22	0.36363636363636365	2.1116368707098783	list1	3.603005454545455	child.n.01	http://manynames.upf.edu/2362403_2015748_baby.png	[6, 66, 414, 226]
2020019	2371549	man	people	['男人']	{'男人': 14, '没家的人': 1, '流浪汉': 3, '中年黑人': 1, '黑人': 1, '男士': 1, '人': 1}	people	7	22	0.6363636363636364	1.820438145411392	list1	3.756507272727273	man.n.01	http://manynames.upf.edu/2371549_2020019_man.png	[7, 50, 480, 265]
2021238	2343171	t-shirt	clothing	['衣服']	{'衣服': 5, '棒球服': 4, '上一': 1, '数字': 1, '号码': 1, '上衣': 1, '球衣': 1, '运动服': 1, '恤': 1, '衬衫': 1}	clothing	10	17	0.29411764705882354	2.9339545780481746	list6	3.052463235294117	shirt.n.01	http://manynames.upf.edu/2343171_2021238_jersey.png	[92, 144, 313, 220]
2025509	2343885	bridge	buildings	['桥']	{'桥': 10, '公路': 1, '桥梁': 1, '道路': 1, '铁路设施': 1, '车站': 1, '厂': 1, '交通': 1, '船': 1, '刀': 1, '城市': 1}	buildings	11	20	0.5	2.660964047443681	list2	3.0026365000000013	bridge.n.01	http://manynames.upf.edu/2343885_2025509_bridge.png	[0, 70, 499, 71]
2035987	2349545	bird	animals_plants	['鸟']	{'鸟': 16, '啄木鸟': 3}	animals_plants	2	19	0.8421052631578947	0.6292492238560347	list7	3.040926315789473	bird.n.01	http://manynames.upf.edu/2349545_2035987_bird.png	[96, 155, 134, 268]
2037263	2357428	couch	home	['沙发']	{'外衣': 1, '运动': 1, '衣服': 3, '视频游戏控制器': 1, '游戏手控': 1, '游戏杆': 1, '电器': 1, '沙发': 5, '手': 1, '人': 1, '手柄': 1, '游戏': 1, '躯干': 1}	home	13	19	0.2631578947368421	3.3866365673067285	list7	3.1475726315789467	furnishing.n.02	http://manynames.upf.edu/2357428_2037263_couch.png	[67, 151, 308, 301]
2041729	2360826	house	buildings	['房子']	{'房子': 17, '屋': 1, '房屋': 1, '屋顶': 1, '屋子': 1}	buildings	5	21	0.8095238095238095	1.0834189322427716	list4	3.730333333333333	house.n.01	http://manynames.upf.edu/2360826_2041729_house.png	[167, 71, 301, 160]
2043316	2376060	dress	clothing	['婚纱']	{'婚纱': 8, '裙子': 5, '礼服': 3, '衣服': 2, '裙': 1}	clothing	5	19	0.42105263157894735	2.0182155146751497	list3	2.846031578947368	dress.n.01	http://manynames.upf.edu/2376060_2043316_dress.png	[0, 139, 127, 360]
2051673	2358430	dog	animals_plants	['玩具']	{'玩具': 8, '玩偶': 7, '娃娃': 1, '绒毛玩具': 1, '狗': 1, '玩具狗': 1}	animals_plants	6	19	0.42105263157894735	1.950480963211837	list7	3.014621052631578	dog.n.01	http://manynames.upf.edu/2358430_2051673_toy.png	[80, 16, 389, 235]
2059337	2339136	tent	buildings	['钟']	{'钟': 15, '时钟': 1, '大钟': 1, '钟表': 1, '罗马时钟': 1, '挂钟': 1}	buildings	6	20	0.75	1.3917601481809734	list5	2.846844	shelter.n.01	http://manynames.upf.edu/2339136_2059337_clock.png	[172, 169, 326, 207]
2060918	2373465	boy	people	['男孩']	{'人': 4, '小孩': 4, '男孩': 7, '孩子': 3, '人类': 1, '男孩儿': 1, '男生': 2, '小朋友': 1}	people	8	23	0.30434782608695654	2.6798066535975917	list3	3.957576397515528	male_child.n.01	http://manynames.upf.edu/2373465_2060918_boy.png	[240, 5, 153, 242]
2065852	2346787	cabinet	home	['镜子']	{'镜子': 19, '梳妆镜': 1, '颈子': 1}	vehicles	3	21	0.9047619047619048	0.5489544344250401	list4	2.8876	furnishing.n.02	http://manynames.upf.edu/2346787_2065852_mirror.png	[160, 0, 198, 279]
2071296	2337047	table	home	['桌子']	{'酒杯': 1, '桌子': 12, '桌面': 1, '吧台': 1, '高脚杯': 1, '地面': 1, '台': 1, '酒柜台': 1}	home	8	19	0.631578947368421	1.9837406708828556	list6	2.8638859649122805	furnishing.n.02	http://manynames.upf.edu/2337047_2071296_table.png	[0, 360, 374, 139]
2075522	2355522	desk	home	['办公桌']	{'转椅': 1, '桌子': 3, '书桌': 2, '办公桌': 4, '滚轮椅': 1, '凳子': 1, '书台': 1, '卓': 1, '轮椅': 1}	home	9	15	0.26666666666666666	2.9232314287976213	list6	2.259957142857143	furnishing.n.02	http://manynames.upf.edu/2355522_2075522_desk.png	[41, 135, 328, 181]
2075639	2341773	boat	vehicles	['船']	{'帆船': 4, '船': 16, '游艇': 2}	vehicles	3	22	0.7272727272727273	1.0957952550009338	list1	3.2292818181818177	boat.n.01	http://manynames.upf.edu/2341773_2075639_boat.png	[197, 1, 284, 308]
2077691	2337437	boy	people	['男孩']	{'小孩': 4, '男孩': 7, '孩子': 3, '手机': 2, '人': 1, '儿童': 1, '男生': 1}	people	7	19	0.3684210526315789	2.437065831519023	list6	3.807989473684211	male_child.n.01	http://manynames.upf.edu/2337437_2077691_boy.png	[233, 105, 203, 226]
2079831	2354969	donut	food	['甜甜圈']	{'甜圈': 1, '杯纸蛋糕': 1, '甜甜圈': 11, '圈圈': 1, '蛋糕': 3, '甜点': 2, '糕点': 1, '甜圏': 1, '巧克力': 1}	food	9	22	0.5	2.422675468311218	list1	2.6224727272727275	baked_goods.n.01	http://manynames.upf.edu/2354969_2079831_donuts.png	[7, 330, 286, 169]
2092240	2374399	bagel	food	['面包']	{'面包': 9, '早餐': 1, '面包圈': 2, '百吉饼': 2, '圆饼': 1, '贝果': 3, '甜甜圈': 1}	food	7	19	0.47368421052631576	2.285600538962308	list7	3.0842473684210523	baked_goods.n.01	http://manynames.upf.edu/2374399_2092240_bagel.png	[125, 288, 293, 209]
2095978	2335877	pitcher	people	['水壶']	{'水壶': 12, '水': 2, '滤水壶': 1, '水桶': 1, '水瓶': 1, '壶': 1, '过滤水壶': 1, '水罐': 1, '杯子': 1}	people	9	21	0.5714285714285714	2.248529327128576	list4	2.1103642857142857	athlete.n.01	http://manynames.upf.edu/2335877_2095978_pitcher.png	[254, 0, 244, 160]
2100858	2366024	bed	home	['病人']	{'病人': 5, '女人': 3, '人': 1, '病房': 1, '医院': 1, '生病的女人': 1, '床': 1}	home	7	13	0.38461538461538464	2.441629873787225	list4	3.794482051282052	furnishing.n.02	http://manynames.upf.edu/2366024_2100858_bed.png	[2, 86, 497, 289]
2101338	2335951	bread	food	['面包']	{'面包': 15, '手撕猪肉包子': 1, '吐司': 1, '包': 1, '食物': 1}	food	5	19	0.7894736842105263	1.1635402011210705	list6	3.151710526315789	baked_goods.n.01	http://manynames.upf.edu/2335951_2101338_bread.png	[0, 221, 329, 151]
2104436	2378088	truck	vehicles	['车']	{'车': 9, '汽车': 2, '餐车': 3, '食物亭子': 1, '车厢': 1, '大巴': 1, '咖啡车': 1, '移动餐厅': 1, '食物餐车': 1, '卡车': 1}	vehicles	10	21	0.42857142857142855	2.712116826819509	list4	3.330115873015872	truck.n.01	http://manynames.upf.edu/2378088_2104436_truck.png	[1, 119, 214, 221]
2109079	2376944	guy	people	['男人']	{'人': 5, '男人': 8, '网球拍': 1, '男生': 1, '运动服': 1, '人类': 1, '男性': 2, '男孩': 1, '运动员': 1, '网球选手': 1}	people	10	22	0.36363636363636365	2.749902506162897	list3	3.821368686868688	man.n.01	http://manynames.upf.edu/2376944_2109079_man.png	[99, 61, 217, 420]
2109659	2348945	truck	vehicles	['卡车']	{'车': 3, '货物': 1, '卡车': 7, '拖拉机挂车': 1, '工具': 1, '武器': 1, '运输车': 1, '火车': 1, '卡車': 1, '设备': 1, '轮胎': 1}	vehicles	11	19	0.3684210526315789	2.963381620992707	list6	3.1985122807017543	truck.n.01	http://manynames.upf.edu/2348945_2109659_truck.png	[0, 60, 381, 246]
2112152	2377904	boat	vehicles	['帆船']	{'帆船': 13, '帆': 5, '船帆': 1, '船': 2}	vehicles	4	21	0.6190476190476191	1.4534909080039502	list4	2.105190476190476	boat.n.01	http://manynames.upf.edu/2377904_2112152_boat.png	[160, 31, 127, 366]
2112901	2339253	bird	animals_plants	['鹦鹉']	{'鸟': 8, '鹦鹉': 12, '鹦鹉鸟': 1}	animals_plants	3	21	0.5714285714285714	1.2009102795095283	list4	2.6029119047619047	bird.n.01	http://manynames.upf.edu/2339253_2112901_bird.png	[0, 60, 275, 279]
2115633	2349052	balloon	vehicles	['风筝']	{'风筝': 18, '气球': 3}	vehicles	2	21	0.8571428571428571	0.5916727785823274	list4	2.0859142857142854	aircraft.n.01	http://manynames.upf.edu/2349052_2115633_kite.png	[87, 225, 213, 258]
2118988	2375729	bench	home	['石头']	{'沙滩': 4, '海滩': 4, '石头': 6, '椅子': 1, '岩石': 2, '土地': 1, '沙地': 1, '海边': 1, '公园的长椅上': 1}	home	9	21	0.2857142857142857	2.7966138511441443	list1	2.8551261904761907	furnishing.n.02	http://manynames.upf.edu/2375729_2118988_beach.png	[0, 140, 499, 234]
2119153	2354602	outhouse	buildings	['厕所']	{'厕所': 5, '小屋': 3, '屋子': 1, '屋': 1, '建筑': 1, '国防部大楼': 1, '帐篷': 1}	buildings	7	13	0.38461538461538464	2.441629873787225	list5	3.002823076923077	outbuilding.n.01	http://manynames.upf.edu/2354602_2119153_outhouse.png	[27, 82, 272, 316]
2119600	2368882	gown	clothing	['衣服', '学士服']	{'衣服': 4, '毕业袍': 1, '外套': 1, '毕业礼服': 1, '外袍': 1, '学士服': 4, '制服': 1, '袍': 1, '毕业服': 1, '胸部': 1, '学士袍': 1, '裙子': 1}	clothing	12	18	0.2222222222222222	3.2810361125534238	list6	3.1482111111111117	dress.n.01	http://manynames.upf.edu/2368882_2119600_gown.png	[52, 233, 444, 140]
2120253	2362048	grill	buildings	['香肠']	{'食物': 1, '香肠': 7, '烧烤': 3, '烤架': 4, '烤肠': 1, '烤炉': 1, '烧烤架': 1, '肠': 1, '热狗': 1, '烤盘': 1}	buildings	10	21	0.3333333333333333	2.849156853418442	list4	2.5601674603174605	restaurant.n.01	http://manynames.upf.edu/2362048_2120253_grill.png	[1, 45, 413, 451]
2126239	2377834	tent	buildings	['伞']	{'伞': 10, '凉棚': 1, '遮阳伞': 5, '阳伞': 1, '帐篷': 1, '窗户': 1, '雨伞': 1}	buildings	7	20	0.5	2.0804820237218404	list4	1.96824	shelter.n.01	http://manynames.upf.edu/2377834_2126239_umbrella.png	[0, 93, 285, 139]
2130333	2363885	bucket	home	['伞']	{'桶': 6, '伞': 7, '水桶': 2, '塑胶桶': 1, '伞桶': 2, '垃圾桶': 1, '雨伞桶': 1, '雨伞': 1, '捅': 1}	home	9	22	0.3181818181818182	2.6793743705132	list1	2.385357575757576	vessel.n.03	http://manynames.upf.edu/2363885_2130333_bucket.png	[31, 248, 231, 240]
2132509	2375371	dress	clothing	['裙子']	{'裤子': 1, '裙子': 10, '连衣裙': 4, '怀孕': 1, '衣服': 1, '碎花裙': 1}	clothing	6	18	0.5555555555555556	1.879964948727111	list6	2.820043333333333	dress.n.01	http://manynames.upf.edu/2375371_2132509_dress.png	[237, 203, 138, 297]
2142272	2370703	sheep	animals_plants	['羊']	{'羊': 19, '绵羊': 2}	animals_plants	2	21	0.9047619047619048	0.4537163391869449	list4	2.758990476190476	ungulate.n.01	http://manynames.upf.edu/2370703_2142272_sheep.png	[127, 82, 271, 242]
2144861	2353988	guy	people	['男人']	{'男众': 1, '男人': 8, '非洲商人': 1, '学生': 1, '电脑': 3, '人': 2, '男生': 1, '男孩': 1, '笔记本电脑': 1}	people	9	19	0.42105263157894735	2.6292492238560348	list6	3.962986842105263	man.n.01	http://manynames.upf.edu/2353988_2144861_man.png	[0, 34, 212, 371]
2146326	2375097	bowl	home	['猫粮']	{'盆': 3, '猫粮': 6, '米': 1, '盆子': 1, '水盆': 1, '锅': 1, '铁碗': 1, '猫': 1}	home	8	15	0.4	2.555913095175825	list5	2.6295400000000004	vessel.n.03	http://manynames.upf.edu/2375097_2146326_bowl.png	[0, 201, 262, 132]
2146369	2338577	coat	clothing	['西装']	{'外衣': 1, '西装': 9, '西服': 3, '领带': 2, '夹克': 2, '外套': 2, '衣服': 1}	clothing	7	20	0.45	2.357717469130148	list1	2.722385	overgarment.n.01	http://manynames.upf.edu/2338577_2146369_suit.png	[68, 203, 277, 294]
2150705	2349143	child	people	['孩子']	{'男孩': 2, '孩子': 9, '哭': 1, '人': 3, '小孩': 4, '哭泣的小朋友': 1, '儿童': 1}	people	7	21	0.42857142857142855	2.331164445867128	list2	4.255857936507937	child.n.01	http://manynames.upf.edu/2349143_2150705_child.png	[35, 56, 270, 444]
2151014	2351873	restaurant	buildings	['建筑']	{'商店': 1, '房子': 5, '大楼': 1, '自行车': 3, '建筑': 6, '楼房': 2, '楼': 1, '墙': 1, '建筑物': 1}	buildings	9	21	0.2857142857142857	2.7792553760679404	list2	3.087028571428571	restaurant.n.01	http://manynames.upf.edu/2351873_2151014_building.png	[31, 0, 301, 447]
2153789	2358304	bowl	home	['盘子']	{'盘子': 6, '碗': 2, '水果盘': 1, '香蕉': 1}	home	4	10	0.6	1.570950594454669	list2	2.75348	vessel.n.03	http://manynames.upf.edu/2358304_2153789_bowl.png	[88, 68, 394, 246]
2157520	2354029	bread	food	['面包']	{'食物': 2, '面包': 18, '包子': 1, '热狗': 1}	food	4	22	0.8181818181818182	0.9567657083663144	list3	3.0189590909090915	baked_goods.n.01	http://manynames.upf.edu/2354029_2157520_bun.png	[65, 37, 320, 92]
2158662	2371137	boat	vehicles	['船']	{'船': 16, '船边': 1, '狗的脚': 1, '狗': 2}	vehicles	4	20	0.8	1.0219280948873624	list5	3.694375	boat.n.01	http://manynames.upf.edu/2371137_2158662_boat.png	[107, 162, 393, 170]
2162294	2368044	bird	animals_plants	['鸟']	{'鸟': 18, '老鹰': 1, '海鸥': 1, '海鸟': 1}	animals_plants	4	21	0.8571428571428571	0.8180959929710641	list2	3.119819047619047	bird.n.01	http://manynames.upf.edu/2368044_2162294_bird.png	[213, 57, 167, 212]
2165733	2377772	bowl	home	['小便池']	{'小便池': 10, '小便器': 1, '马桶': 1, '厕所': 3, '便池': 1, '小便斗': 1, '洗手间': 1}	home	7	18	0.5555555555555556	2.060248976384696	list6	2.562044444444444	vessel.n.03	http://manynames.upf.edu/2377772_2165733_urinal.png	[103, 201, 157, 248]
2170091	2356449	counter	home	['伞']	{'雨伞': 7, '伞': 14, '黑伞': 1}	buildings	3	22	0.6363636363636364	1.143320102127766	list1	2.1796818181818183	furnishing.n.02	http://manynames.upf.edu/2356449_2170091_umbrella.png	[45, 5, 448, 182]
2170602	2366670	aircraft	vehicles	['滑翔机']	{'飞机': 5, '飞行': 1, '滑翔机': 7, '电滑翔伞': 1, '飞翔伞': 1, '滑翔伞': 3, '滑翔器': 1}	vehicles	7	19	0.3684210526315789	2.3523479118118225	list7	2.1487	aircraft.n.01	http://manynames.upf.edu/2366670_2170602_glider.png	[30, 49, 448, 247]
2173234	2356554	jacket	clothing	['狗']	{'狗': 16, '狗带': 1, '狗狗': 1, '束带': 1, '衣服': 1, '狗衣服': 2}	clothing	6	22	0.7272727272727273	1.459431618637297	list3	4.046411363636364	overgarment.n.01	http://manynames.upf.edu/2356554_2173234_vest.png	[0, 111, 270, 222]
2176561	2372642	bread	food	['面包']	{'食物': 3, '面包': 16, '法棍': 1, '面高': 1, '包': 1, '包子': 1}	food	6	23	0.6956521739130435	1.53421902118034	list3	3.053232608695652	baked_goods.n.01	http://manynames.upf.edu/2372642_2176561_bread.png	[0, 129, 292, 215]
2177638	2341466	tent	buildings	['帐篷']	{'小卖部': 1, '帐篷': 8, '摊位': 3, '房子': 2, '艺术展': 1, '店': 1, '帐': 1, '彩棚': 1, '店铺': 1}	buildings	9	19	0.42105263157894735	2.629249223856035	list6	2.386494736842105	shelter.n.01	http://manynames.upf.edu/2341466_2177638_tent.png	[92, 21, 308, 146]
2177658	2342610	restaurant	buildings	['商店', '店铺']	{'建筑': 1, '商店': 3, '饭店': 2, '店': 2, '广告牌': 1, '便利店': 1, '店铺': 3, '热狗': 2, '卤素灯': 1, '快餐店': 1, '招牌': 1, '热狗店': 1, '餐馆': 2}	buildings	13	21	0.14285714285714285	3.5585186130489057	list4	2.714282857142857	restaurant.n.01	http://manynames.upf.edu/2342610_2177658_store.png	[0, 107, 500, 170]
2186068	2340952	bun	food	['面包']	{'面包': 14, '汉堡面包': 2, '汉堡': 2, '包子': 1}	food	4	19	0.7368421052631579	1.231981781401141	list6	2.900677192982456	baked_goods.n.01	http://manynames.upf.edu/2340952_2186068_bun.png	[130, 57, 243, 164]
2186596	2338988	van	vehicles	['车']	{'面包车': 4, '车': 9, '货车': 3, '卡车': 2, '汽车': 1}	vehicles	5	19	0.47368421052631576	1.969811065278097	list7	3.386352631578947	truck.n.01	http://manynames.upf.edu/2338988_2186596_van.png	[229, 89, 271, 147]
2189062	2373364	guy	people	['男人']	{'人': 7, '男人': 8, '男生': 1, '上半身': 1, '年轻人': 1, '可乐': 1, '男士': 1}	people	7	20	0.4	2.139353872167201	list5	4.216589166666666	man.n.01	http://manynames.upf.edu/2373364_2189062_man.png	[154, 0, 202, 229]
2191524	2365582	shirt	clothing	['衬衫', '衣服']	{'衬衫': 9, '衬衣': 5, '衣服': 9}	clothing	3	23	0.391304347826087	1.5379841082136028	list3	3.216304347826087	shirt.n.01	http://manynames.upf.edu/2365582_2191524_shirt.png	[33, 196, 306, 133]
